,MemeID,CommentScore
555,ofe4l7,"[0.0, 1.0, 0.0]"
556,nyugzm,"[0.0, 1.0, 0.0]"
557,lh6hdh,"[0.0, 1.0, 0.0]"
558,xoayxq,"[0.0, 1.0, 0.0]"
559,m90x2y,"[0.0, 1.0, 0.0]"
560,rw94nn,"[0.0, 1.0, 0.0]"
561,sjjils,"[0.0, 1.0, 0.0]"
562,r0fgcn,"[0.0, 1.0, 0.0]"
563,p1tpvu,"[0, 0, 0]"
564,smcfer,"[0, 0, 0]"
565,ncl7kc,"[0.0, 1.0, 0.0]"
566,l1b597,"[0.0, 1.0, 0.0]"
567,lpgaur,"[0.0, 1.0, 0.0]"
568,wz46tu,"[0.0, 1.0, 0.0]"
569,l54jy9,"[0, 0, 0]"
570,q7uy36,"[0.0, 1.0, 0.0]"
571,kzd8i0,"[0.0, 1.0, 0.0]"
