,MemeID,CommentScore
309,uqmj9m,"[0.75, 0.25, 0.0]"
310,sms0de,"[1.0, 0.0, 0.0]"
311,x7ywdz,"[0.5, 0.5, 0.0]"
312,opf0e1,"[0.9333333333333333, 0.06666666666666667, 0.0]"
313,shzu3a,"[0, 0, 0]"
314,mpfpbn,"[1.0, 0.0, 0.0]"
315,c7egvm,"[1.0, 0.0, 0.0]"
316,v3ethi,"[0, 0, 0]"
317,kh69t9,"[0.75, 0.25, 0.0]"
318,si3ygc,"[0.875, 0.125, 0.0]"
319,x5nuso,"[0.9166666666666666, 0.08333333333333333, 0.0]"
320,n60yln,"[0, 0, 0]"
321,hqopov,"[1.0, 0.0, 0.0]"
322,n7is1u,"[0.7777777777777778, 0.2222222222222222, 0.0]"
323,ogezj4,"[0.8, 0.2, 0.0]"
324,w7x3wa,"[0.6666666666666666, 0.3333333333333333, 0.0]"
325,juzoq1,"[0.72, 0.28, 0.0]"
326,omxmgx,"[0.5, 0.5, 0.0]"
327,fa51ju,"[1.0, 0.0, 0.0]"
328,vecf4j,"[1.0, 0.0, 0.0]"
329,vthkrs,"[0.9069767441860465, 0.09302325581395349, 0.0]"
330,pkil55,"[1.0, 0.0, 0.0]"
331,fb9acu,"[0.0, 1.0, 0.0]"
332,jphfsk,"[1.0, 0.0, 0.0]"
333,o4i3sp,"[1.0, 0.0, 0.0]"
334,y6swjv,"[1.0, 0.0, 0.0]"
335,c2sxvc,"[1.0, 0.0, 0.0]"
336,pl8e1t,"[0, 0, 0]"
337,r5pnbk,"[0.9, 0.1, 0.0]"
338,bqdfjy,"[1.0, 0.0, 0.0]"
339,jnook9,"[1.0, 0.0, 0.0]"
340,ogrj0c,"[1.0, 0.0, 0.0]"
341,qj9nak,"[1.0, 0.0, 0.0]"
342,kp6hrm,"[0.9545454545454546, 0.045454545454545456, 0.0]"
343,netu64,"[0.8333333333333334, 0.16666666666666666, 0.0]"
344,lw7iuq,"[0.7058823529411765, 0.29411764705882354, 0.0]"
345,r0fg9f,"[0.7272727272727273, 0.2727272727272727, 0.0]"
346,ii52gv,"[1.0, 0.0, 0.0]"
347,l96cb1,"[0, 0, 0]"
348,qsksxv,"[1.0, 0.0, 0.0]"
349,hhwm74,"[0.6666666666666666, 0.3333333333333333, 0.0]"
350,by5jn5,"[1.0, 0.0, 0.0]"
351,o2l6e7,"[1.0, 0.0, 0.0]"
352,phtl5m,"[1.0, 0.0, 0.0]"
353,qzc7gz,"[0.9090909090909091, 0.09090909090909091, 0.0]"
354,ki0uyc,"[1.0, 0.0, 0.0]"
355,r246jn,"[1.0, 0.0, 0.0]"
356,ieyi2j,"[1.0, 0.0, 0.0]"
357,eskctu,"[0.8, 0.2, 0.0]"
358,eotecw,"[1.0, 0.0, 0.0]"
359,qvjsy0,"[0.5, 0.5, 0.0]"
360,juh5mq,"[1.0, 0.0, 0.0]"
361,rrwjcy,"[1.0, 0.0, 0.0]"
362,obm72p,"[0.9230769230769231, 0.07692307692307693, 0.0]"
363,vu0174,"[1.0, 0.0, 0.0]"
364,o1ety2,"[1.0, 0.0, 0.0]"
365,ry9a8p,"[0.875, 0.125, 0.0]"
366,tsob4b,"[1.0, 0.0, 0.0]"
367,n6ywkz,"[0, 0, 0]"
368,dkptol,"[0.0, 1.0, 0.0]"
369,d00fuj,"[0.6666666666666666, 0.3333333333333333, 0.0]"
370,qhcnm6,"[1.0, 0.0, 0.0]"
371,xyyrck,"[1.0, 0.0, 0.0]"
372,oa4lp4,"[0.8125, 0.1875, 0.0]"
373,obn1zc,"[1.0, 0.0, 0.0]"
374,du647y,"[1.0, 0.0, 0.0]"
375,orq5o8,"[1.0, 0.0, 0.0]"
376,djq2ds,"[1.0, 0.0, 0.0]"
377,qy8067,"[0.9230769230769231, 0.07692307692307693, 0.0]"
378,juj42v,"[1.0, 0.0, 0.0]"
379,nxoxj3,"[0.8333333333333334, 0.16666666666666666, 0.0]"
380,pgjf81,"[0.75, 0.25, 0.0]"
381,hlakf8,"[0.9, 0.1, 0.0]"
382,heue59,"[0.8888888888888888, 0.1111111111111111, 0.0]"
383,xga3qq,"[1.0, 0.0, 0.0]"
384,ejf1eg,"[1.0, 0.0, 0.0]"
385,t2dl0p,"[0, 0, 0]"
386,qgmtpa,"[1.0, 0.0, 0.0]"
387,ki2pd9,"[1.0, 0.0, 0.0]"
388,o6l9cs,"[0, 0, 0]"
389,q7eukt,"[0.6666666666666666, 0.3333333333333333, 0.0]"
390,x18dkw,"[1.0, 0.0, 0.0]"
391,nleg32,"[0.9, 0.1, 0.0]"
392,q337ab,"[1.0, 0.0, 0.0]"
393,gva29p,"[0.0, 1.0, 0.0]"
394,p1oev1,"[1.0, 0.0, 0.0]"
395,c2o36y,"[0.75, 0.25, 0.0]"
396,ooou98,"[0.6666666666666666, 0.3333333333333333, 0.0]"
397,jht31o,"[1.0, 0.0, 0.0]"
398,kfvmqh,"[1.0, 0.0, 0.0]"
399,vczf6c,"[0, 0, 0]"
400,wnja5f,"[0, 0, 0]"
401,ty05xu,"[0.8, 0.2, 0.0]"
402,hmkig5,"[1.0, 0.0, 0.0]"
403,vnksc4,"[0.8666666666666667, 0.13333333333333333, 0.0]"
404,v47tdy,"[1.0, 0.0, 0.0]"
405,nqqtm0,"[1.0, 0.0, 0.0]"
406,pz0ljf,"[0.6666666666666666, 0.3333333333333333, 0.0]"
407,pfjy1q,"[0.8, 0.2, 0.0]"
408,n90l1i,"[0.8461538461538461, 0.15384615384615385, 0.0]"
409,n8b4n4,"[0.0, 1.0, 0.0]"
410,xxvjze,"[0.6666666666666666, 0.3333333333333333, 0.0]"
411,c1sm8u,"[1.0, 0.0, 0.0]"
412,m0zuzh,"[0.925, 0.075, 0.0]"
413,mkuzd6,"[0.6666666666666666, 0.3333333333333333, 0.0]"
414,js7pcl,"[0.6, 0.4, 0.0]"
415,nl4t4s,"[1.0, 0.0, 0.0]"
416,vcw553,"[0, 0, 0]"
417,f99egt,"[0, 0, 0]"
418,fxt1ev,"[1.0, 0.0, 0.0]"
