,MemeID,CommentScore
192,xdopti,"[0.8571428571428571, 0.14285714285714285, 0.0]"
193,xdhiy5,"[0.75, 0.25, 0.0]"
194,xyxzw0,"[0.75, 0.25, 0.0]"
195,xln9jo,"[0.6835443037974683, 0.31645569620253167, 0.0]"
196,xiccdn,"[0.625, 0.375, 0.0]"
197,xt4swu,"[0.7045454545454546, 0.29545454545454547, 0.0]"
198,wrkq1n,"[0.5555555555555556, 0.4444444444444444, 0.0]"
199,y1gb2d,"[0.375, 0.625, 0.0]"
200,wu7frx,"[0.5, 0.5, 0.0]"
201,x40isf,"[0.6410256410256411, 0.358974358974359, 0.0]"
202,xs940e,"[0.5, 0.5, 0.0]"
203,xuwam2,"[0.3333333333333333, 0.6666666666666666, 0.0]"
204,xq8qw3,"[0.6486486486486487, 0.35135135135135137, 0.0]"
205,xdy76f,"[0.6633663366336634, 0.33663366336633666, 0.0]"
206,x8tu6n,"[0.5555555555555556, 0.4444444444444444, 0.0]"
207,wzs6xh,"[0.45454545454545453, 0.5454545454545454, 0.0]"
208,x92noq,"[0.6470588235294118, 0.35294117647058826, 0.0]"
209,xdhl3e,"[0.75, 0.25, 0.0]"
210,xor0z8,"[0.7297297297297297, 0.2702702702702703, 0.0]"
211,xp7dyp,"[0.5, 0.5, 0.0]"
212,wxhhpj,"[0.4444444444444444, 0.5555555555555556, 0.0]"
213,xkr0fn,"[1.0, 0.0, 0.0]"
214,x0l66b,"[0.5625, 0.4375, 0.0]"
215,x0qsu1,"[0.5365853658536586, 0.4634146341463415, 0.0]"
216,xyzse6,"[0.7227722772277227, 0.27722772277227725, 0.0]"
217,y69a88,"[0.6, 0.4, 0.0]"
218,xkwtkc,"[0.6, 0.4, 0.0]"
219,xs5mwx,"[0.8, 0.2, 0.0]"
220,wycga8,"[0.3333333333333333, 0.6666666666666666, 0.0]"
221,xvk8td,"[0.47058823529411764, 0.5294117647058824, 0.0]"
222,wypbsy,"[0.2727272727272727, 0.7272727272727273, 0.0]"
223,x0brhb,"[0.6666666666666666, 0.3333333333333333, 0.0]"
224,xnkdhc,"[0.6428571428571429, 0.35714285714285715, 0.0]"
225,y5911p,"[0.5643564356435643, 0.43564356435643564, 0.0]"
226,xrov0e,"[0.6666666666666666, 0.3333333333333333, 0.0]"
227,x8ig3d,"[0.6285714285714286, 0.37142857142857144, 0.0]"
228,xdb94h,"[0.6, 0.4, 0.0]"
229,x5cz0v,"[0.5, 0.5, 0.0]"
230,x3071t,"[0.42857142857142855, 0.5714285714285714, 0.0]"
231,wv4krw,"[1.0, 0.0, 0.0]"
232,wscx7f,"[0.0, 1.0, 0.0]"
233,xognz5,"[0.7666666666666667, 0.23333333333333334, 0.0]"
234,wu3w9e,"[0.48, 0.52, 0.0]"
235,xax4ld,"[0.4752475247524752, 0.5247524752475248, 0.0]"
236,y0k3r2,"[0.0, 1.0, 0.0]"
237,xwjahx,"[0.6296296296296297, 0.37037037037037035, 0.0]"
238,xsgbvm,"[0.6, 0.4, 0.0]"
239,xlxaxi,"[0.7796610169491526, 0.22033898305084745, 0.0]"
240,wutz6z,"[0.0, 1.0, 0.0]"
241,x2l9za,"[0.5555555555555556, 0.4444444444444444, 0.0]"
242,wsuqj8,"[0.6666666666666666, 0.3333333333333333, 0.0]"
243,wxefee,"[0.40540540540540543, 0.5945945945945946, 0.0]"
244,y1prg0,"[0.7307692307692307, 0.2692307692307692, 0.0]"
245,x45bfo,"[1.0, 0.0, 0.0]"
246,xbzwh0,"[0.23076923076923078, 0.7692307692307693, 0.0]"
247,x4webb,"[0.7272727272727273, 0.2727272727272727, 0.0]"
248,xakxap,"[0.7425742574257426, 0.25742574257425743, 0.0]"
249,wygb5q,"[0.0, 1.0, 0.0]"
250,xg4fvq,"[0.375, 0.625, 0.0]"
251,xcsn0e,"[0.38461538461538464, 0.6153846153846154, 0.0]"
252,xut5xc,"[0.125, 0.875, 0.0]"
253,wrm2bh,"[0.42857142857142855, 0.5714285714285714, 0.0]"
254,xntdly,"[0.8571428571428571, 0.14285714285714285, 0.0]"
255,xnbe3j,"[0.5, 0.5, 0.0]"
256,xcd5tv,"[0.3333333333333333, 0.6666666666666666, 0.0]"
257,xiezb5,"[0.6818181818181818, 0.3181818181818182, 0.0]"
258,y2rq1z,"[0.64, 0.36, 0.0]"
259,wx69jo,"[0.5, 0.5, 0.0]"
260,wuxb0d,"[0.76, 0.24, 0.0]"
261,xblzma,"[0.36363636363636365, 0.6363636363636364, 0.0]"
262,xgm2ip,"[0.2608695652173913, 0.7391304347826086, 0.0]"
263,xixzhg,"[0.5, 0.5, 0.0]"
264,y2due2,"[0.47368421052631576, 0.5263157894736842, 0.0]"
265,x6ffrl,"[0.7142857142857143, 0.2857142857142857, 0.0]"
266,y0j9pq,"[0.78125, 0.21875, 0.0]"
267,xidhzv,"[0.5211267605633803, 0.4788732394366197, 0.0]"
268,xdviow,"[0.8, 0.2, 0.0]"
269,xfsrmj,"[1.0, 0.0, 0.0]"
270,xhsqxv,"[0.2222222222222222, 0.7777777777777778, 0.0]"
271,xvzkv1,"[0.58, 0.42, 0.0]"
272,xbvp38,"[0.42857142857142855, 0.5714285714285714, 0.0]"
273,xd4y98,"[0.5454545454545454, 0.45454545454545453, 0.0]"
274,y0n1ht,"[0.8108108108108109, 0.1891891891891892, 0.0]"
275,xahavm,"[0.4878048780487805, 0.5121951219512195, 0.0]"
276,wt8j35,"[0.25, 0.75, 0.0]"
277,xqq3yo,"[0.6666666666666666, 0.3333333333333333, 0.0]"
278,wt9e3i,"[0.5853658536585366, 0.4146341463414634, 0.0]"
279,x9q8gz,"[0.41935483870967744, 0.5806451612903226, 0.0]"
280,xxots0,"[0.6237623762376238, 0.37623762376237624, 0.0]"
281,y40jt2,"[0.3617021276595745, 0.6382978723404256, 0.0]"
282,xvejkg,"[0.4339622641509434, 0.5660377358490566, 0.0]"
283,xa4l92,"[0.5161290322580645, 0.4838709677419355, 0.0]"
284,wwjvpa,"[0.5643564356435643, 0.43564356435643564, 0.0]"
285,x6e72n,"[0.3333333333333333, 0.6666666666666666, 0.0]"
286,wu602c,"[0.16666666666666666, 0.8333333333333334, 0.0]"
287,xhb40e,"[0.3333333333333333, 0.6666666666666666, 0.0]"
288,y5p68g,"[1.0, 0.0, 0.0]"
289,xvh5tq,"[0.6818181818181818, 0.3181818181818182, 0.0]"
290,wx9tnu,"[0.7142857142857143, 0.2857142857142857, 0.0]"
291,xtl5ue,"[0.7761194029850746, 0.22388059701492538, 0.0]"
292,xwjs4n,"[0.5918367346938775, 0.40816326530612246, 0.0]"
293,y0wghq,"[0.25, 0.75, 0.0]"
294,xfzbil,"[0.6333333333333333, 0.36666666666666664, 0.0]"
295,y6wucj,"[0.3333333333333333, 0.6666666666666666, 0.0]"
296,x8kk2w,"[0.6666666666666666, 0.3333333333333333, 0.0]"
297,x4dlw9,"[0.3, 0.7, 0.0]"
298,xrx2l3,"[0.8709677419354839, 0.12903225806451613, 0.0]"
299,xakhvi,"[0.5166666666666667, 0.48333333333333334, 0.0]"
300,x1amha,"[0.75, 0.25, 0.0]"
301,x18lul,"[0.5, 0.5, 0.0]"
302,xzy9f0,"[0.6534653465346535, 0.3465346534653465, 0.0]"
303,y23kx6,"[0.47058823529411764, 0.5294117647058824, 0.0]"
304,x6ogr2,"[0.5882352941176471, 0.4117647058823529, 0.0]"
305,wvqky0,"[0.4, 0.6, 0.0]"
306,wwbor8,"[0.6444444444444445, 0.35555555555555557, 0.0]"
307,xl0t60,"[0.7068965517241379, 0.29310344827586204, 0.0]"
308,xrpy8j,"[0.25, 0.75, 0.0]"
309,xb0g3c,"[0.5384615384615384, 0.46153846153846156, 0.0]"
310,xwn5od,"[0.42857142857142855, 0.5714285714285714, 0.0]"
311,x2loky,"[0.0, 1.0, 0.0]"
312,xl3o47,"[0.25, 0.75, 0.0]"
313,xvqqgu,"[0.0, 1.0, 0.0]"
314,xc59is,"[0.3076923076923077, 0.6923076923076923, 0.0]"
315,xfy90v,"[0.6666666666666666, 0.3333333333333333, 0.0]"
316,x8fyp6,"[0.6081081081081081, 0.3918918918918919, 0.0]"
317,xhddcz,"[0.3953488372093023, 0.6046511627906976, 0.0]"
318,xpo1eb,"[0.6666666666666666, 0.3333333333333333, 0.0]"
319,xiwtoy,"[0.5555555555555556, 0.4444444444444444, 0.0]"
320,xc4f6n,"[0.5, 0.5, 0.0]"
321,x7x7mq,"[0.56, 0.44, 0.0]"
322,wwj7cj,"[0.6666666666666666, 0.3333333333333333, 0.0]"
323,x5gn3q,"[0.6923076923076923, 0.3076923076923077, 0.0]"
324,x0h192,"[0.693069306930693, 0.3069306930693069, 0.0]"
325,wsocpr,"[0.8, 0.2, 0.0]"
326,wuu4xx,"[0.48, 0.52, 0.0]"
327,x93hi6,"[0.6, 0.4, 0.0]"
328,wqzjk2,"[0.8888888888888888, 0.1111111111111111, 0.0]"
329,xdwvlq,"[0.4375, 0.5625, 0.0]"
330,xgc4q3,"[0.4642857142857143, 0.5357142857142857, 0.0]"
331,xc9d77,"[0.574468085106383, 0.425531914893617, 0.0]"
332,x7mw0d,"[0.45161290322580644, 0.5483870967741935, 0.0]"
333,xhi9vq,"[0.5961538461538461, 0.40384615384615385, 0.0]"
334,x1rms8,"[0.5643564356435643, 0.43564356435643564, 0.0]"
335,xhsnvq,"[0.5294117647058824, 0.47058823529411764, 0.0]"
336,xhml5d,"[0.5454545454545454, 0.45454545454545453, 0.0]"
337,xofhpw,"[0.7758620689655172, 0.22413793103448276, 0.0]"
338,xnijnm,"[1.0, 0.0, 0.0]"
339,x2ogwj,"[0.4827586206896552, 0.5172413793103449, 0.0]"
340,xetsvw,"[0.5416666666666666, 0.4583333333333333, 0.0]"
341,xm1bla,"[0.4444444444444444, 0.5555555555555556, 0.0]"
342,x6cx8h,"[0.5135135135135135, 0.4864864864864865, 0.0]"
343,x4ifld,"[0.3333333333333333, 0.6666666666666666, 0.0]"
344,xvk7si,"[0.6666666666666666, 0.3333333333333333, 0.0]"
345,xa8pkx,"[0.7575757575757576, 0.24242424242424243, 0.0]"
346,x28fib,"[0.7241379310344828, 0.27586206896551724, 0.0]"
347,xlyzco,"[0.4262295081967213, 0.5737704918032787, 0.0]"
348,wvfgvl,"[0.675, 0.325, 0.0]"
349,x7i8wv,"[0.5, 0.5, 0.0]"
350,y2k57z,"[0.8888888888888888, 0.1111111111111111, 0.0]"
351,wrzlsu,"[0.4782608695652174, 0.5217391304347826, 0.0]"
352,wu2wgk,"[0, 0, 0]"
353,xw5xbs,"[0.38461538461538464, 0.6153846153846154, 0.0]"
354,xl3u5w,"[0.45544554455445546, 0.5445544554455446, 0.0]"
355,xk036g,"[0.5, 0.5, 0.0]"
356,x9bhsc,"[0.84375, 0.15625, 0.0]"
357,xs7a5i,"[0.5, 0.5, 0.0]"
358,x4ynj8,"[0.5714285714285714, 0.42857142857142855, 0.0]"
359,wvhf9d,"[0.3333333333333333, 0.6666666666666666, 0.0]"
360,x5nuq6,"[0.5432098765432098, 0.4567901234567901, 0.0]"
361,x40esw,"[1.0, 0.0, 0.0]"
362,x7xro2,"[0.6428571428571429, 0.35714285714285715, 0.0]"
363,wxx6p4,"[0.5, 0.5, 0.0]"
364,xyrr6m,"[0.632183908045977, 0.367816091954023, 0.0]"
365,x31y2x,"[0.5, 0.5, 0.0]"
366,y60ll3,"[0.6842105263157895, 0.3157894736842105, 0.0]"
367,xx359l,"[0.6435643564356436, 0.3564356435643564, 0.0]"
368,wtx5xa,"[0.64, 0.36, 0.0]"
369,x27f2k,"[0.6976744186046512, 0.3023255813953488, 0.0]"
370,x5b6f2,"[0.7692307692307693, 0.23076923076923078, 0.0]"
371,x76j2l,"[0.5, 0.5, 0.0]"
372,xjrl17,"[0.6363636363636364, 0.36363636363636365, 0.0]"
373,xkfx3x,"[0.5454545454545454, 0.45454545454545453, 0.0]"
374,xiisel,"[0.7662337662337663, 0.23376623376623376, 0.0]"
375,xhao68,"[0.3333333333333333, 0.6666666666666666, 0.0]"
376,wuueod,"[0.4444444444444444, 0.5555555555555556, 0.0]"
377,x919my,"[0.7029702970297029, 0.297029702970297, 0.0]"
378,y2vpr6,"[0.9, 0.1, 0.0]"
379,wvy92j,"[0.8571428571428571, 0.14285714285714285, 0.0]"
380,xvgbqf,"[0.16666666666666666, 0.8333333333333334, 0.0]"
381,x4rfd8,"[0.375, 0.625, 0.0]"
382,wqydxa,"[0.4, 0.6, 0.0]"
383,x0he2q,"[0.625, 0.375, 0.0]"
384,xfcg2o,"[0.8, 0.2, 0.0]"
385,wtw724,"[0.6039603960396039, 0.39603960396039606, 0.0]"
386,x5czxd,"[0.7142857142857143, 0.2857142857142857, 0.0]"
387,wzem31,"[0.5757575757575758, 0.42424242424242425, 0.0]"
388,wt4y6c,"[0.7777777777777778, 0.2222222222222222, 0.0]"
389,x8123x,"[0.3333333333333333, 0.6666666666666666, 0.0]"
390,xzshtx,"[0.5, 0.5, 0.0]"
391,wvtub5,"[0.6724137931034483, 0.3275862068965517, 0.0]"
392,xnphkn,"[0.5, 0.5, 0.0]"
393,x2muoi,"[0.56, 0.44, 0.0]"
394,xsnhf6,"[0.6666666666666666, 0.3333333333333333, 0.0]"
395,x8o41n,"[0.4868421052631579, 0.5131578947368421, 0.0]"
396,wqnnew,"[0.6060606060606061, 0.3939393939393939, 0.0]"
397,x0krzq,"[0.75, 0.25, 0.0]"
398,xaoxmw,"[0.6363636363636364, 0.36363636363636365, 0.0]"
399,wu371l,"[0.8, 0.2, 0.0]"
400,wsa6ko,"[0.39603960396039606, 0.6039603960396039, 0.0]"
401,xcchdz,"[0.8910891089108911, 0.10891089108910891, 0.0]"
402,xfr303,"[0.5098039215686274, 0.49019607843137253, 0.0]"
403,xop6fo,"[0.6138613861386139, 0.38613861386138615, 0.0]"
404,wzj5iz,"[0.40594059405940597, 0.594059405940594, 0.0]"
405,wz9coi,"[0.5111111111111111, 0.4888888888888889, 0.0]"
406,xceczh,"[0.6153846153846154, 0.38461538461538464, 0.0]"
407,x3wk2d,"[0.71875, 0.28125, 0.0]"
408,x0yp8u,"[0.5217391304347826, 0.4782608695652174, 0.0]"
409,wuclcm,"[1.0, 0.0, 0.0]"
410,y2tnam,"[0.6831683168316832, 0.31683168316831684, 0.0]"
411,x5f8xw,"[0.7586206896551724, 0.2413793103448276, 0.0]"
412,xylljd,"[0.8, 0.2, 0.0]"
413,x4sf3y,"[0.75, 0.25, 0.0]"
414,wyzt8u,"[0.5555555555555556, 0.4444444444444444, 0.0]"
415,y3khqf,"[0.6521739130434783, 0.34782608695652173, 0.0]"
416,x5r793,"[0.5, 0.5, 0.0]"
417,xgn58m,"[0.6923076923076923, 0.3076923076923077, 0.0]"
418,xu0etd,"[0.7472527472527473, 0.25274725274725274, 0.0]"
419,x3urp0,"[0, 0, 0]"
420,wr30d8,"[0.4444444444444444, 0.5555555555555556, 0.0]"
421,xcj0mc,"[0.8571428571428571, 0.14285714285714285, 0.0]"
422,xma8v4,"[0.5333333333333333, 0.4666666666666667, 0.0]"
423,xapb50,"[0.5625, 0.4375, 0.0]"
424,xm5lih,"[0.5, 0.5, 0.0]"
