,MemeID,CommentScore
416,kc74m1,"[0.0, 1.0, 0.0]"
417,v1ahql,"[0.0, 1.0, 0.0]"
418,mweamn,"[0.0, 1.0, 0.0]"
419,ka7fun,"[0.0, 1.0, 0.0]"
420,sadaw0,"[0.0, 1.0, 0.0]"
421,egspdp,"[0.0, 1.0, 0.0]"
422,ili6o6,"[0.0, 1.0, 0.0]"
423,kjmuwz,"[0.0, 1.0, 0.0]"
424,l08cjo,"[0.0, 1.0, 0.0]"
425,ojswtn,"[0.0, 1.0, 0.0]"
426,uhkt0j,"[0.0, 1.0, 0.0]"
