,MemeID,CommentScore
269,s6zxuz,"[0, 0, 0]"
270,uum9vy,"[0.0, 1.0, 0.0]"
271,xooggl,"[0, 0, 0]"
272,vgjssb,"[0.0, 1.0, 0.0]"
273,uxix6b,"[0.0, 1.0, 0.0]"
274,vbkw0l,"[0.0, 1.0, 0.0]"
275,x7z4ip,"[0, 0, 0]"
276,wpi8xh,"[0.0, 1.0, 0.0]"
277,usfuiv,"[0.0, 1.0, 0.0]"
278,un7kzj,"[0.0, 1.0, 0.0]"
279,sld4ia,"[0, 0, 0]"
280,ruv6u0,"[0.0, 1.0, 0.0]"
281,uhdj25,"[0.0, 1.0, 0.0]"
282,wwzvph,"[0.0, 1.0, 0.0]"
283,ua6lhs,"[0.0, 1.0, 0.0]"
284,xxha67,"[0.0, 1.0, 0.0]"
285,woc2rg,"[0, 0, 0]"
286,t1xab9,"[0.0, 1.0, 0.0]"
287,xj4wp8,"[0.0, 1.0, 0.0]"
288,va2rwq,"[0, 0, 0]"
289,vm0tf1,"[0.0, 1.0, 0.0]"
290,ue3rti,"[0.0, 1.0, 0.0]"
291,tbwgfb,"[0.0, 1.0, 0.0]"
292,v7q815,"[0.0, 1.0, 0.0]"
293,w1asak,"[0.0, 1.0, 0.0]"
294,v3xpfl,"[0.0, 1.0, 0.0]"
295,u7h29f,"[0.0, 1.0, 0.0]"
296,uc9p4d,"[0.0, 1.0, 0.0]"
297,sml69r,"[0.0, 1.0, 0.0]"
298,v9yjqg,"[0.0, 1.0, 0.0]"
299,v6ucr2,"[0.0, 1.0, 0.0]"
300,u3v7k6,"[0.0, 1.0, 0.0]"
301,utz7r8,"[0.0, 1.0, 0.0]"
302,wwz9il,"[0.0, 1.0, 0.0]"
303,wze9kx,"[0, 0, 0]"
304,uwt9eb,"[0.0, 1.0, 0.0]"
305,vqvxo5,"[0.0, 1.0, 0.0]"
306,uaxy9f,"[0.0, 1.0, 0.0]"
307,xydz3v,"[0.0, 1.0, 0.0]"
